OBJECTID,Shape_Leng,GroupCount,vertex_ind,vertex_par,vertex_p_1,distance,angle,x,y
"408",221.27876302300,1530.000000,"0","0","0",0.00000000000000,103.62801667465226,17685.82920,6833797.60130
"408",221.27876302300,1530.000000,"1","0","1",110.63955671861208,103.62841167787460,17793.35380,6833771.53270
"408",221.27876302300,1530.000000,"2","0","2",221.27876302319245,103.62880668109688,17900.87770,6833745.46270
"409",129.97176130500,2073.000000,"0","0","0",0.00000000000000,104.03442587177932,17559.73720,6833829.12060
"409",129.97176130500,2073.000000,"1","0","1",64.98591704268324,104.03466108720377,17622.78330,6833813.36120
"409",129.97176130500,2073.000000,"2","0","2",129.97176130509717,104.03489630262825,17685.82920,6833797.60130
"410",51.74200431240,1382.000000,"0","0","0",0.00000000000000,104.46391618803504,17509.63520,6833842.04440
"410",51.74200431240,1382.000000,"1","0","1",25.87097717931043,104.46413063127873,17534.68620,6833835.58260
"410",51.74200431240,1382.000000,"2","0","2",51.74200431237698,104.46434507452246,17559.73720,6833829.12060
"411",47.53727119850,2073.000000,"0","0","0",0.00000000000000,103.43965149347898,17463.40270,6833853.10550
"411",47.53727119850,2073.000000,"1","0","1",23.75903489208183,103.45505864569429,17486.51110,6833847.58340
"411",47.53727119850,2073.000000,"2","0","2",47.53727119851856,103.47046579790964,17509.63520,6833842.04440
"412",40.58951727310,1382.000000,"0","0","0",0.00000000000000,103.45250276116577,17423.92980,6833862.56060
"412",40.58951727310,1382.000000,"1","0","1",20.28505896196220,103.47047410562156,17443.65830,6833857.84150
"412",40.58951727310,1382.000000,"2","0","2",40.58951727307903,103.48844545007732,17463.40270,6833853.10550
"413",33.56536457180,2073.000000,"0","0","0",0.00000000000000,105.77807506347327,17391.62910,6833871.68740
"413",33.56536457180,2073.000000,"1","0","1",16.78263416894435,105.77802864767966,17407.77940,6833867.12400
"413",33.56536457180,2073.000000,"2","0","2",33.56536457175116,105.77798223188601,17423.92980,6833862.56060
"414",123.74515898900,4347.000000,"0","0","0",0.00000000000000,103.27903747319267,16987.12710,6833972.42840
"414",123.74515898900,4347.000000,"1","0","1",18.62785338821236,104.81321313424654,17005.25690,6833968.14970
"414",123.74515898900,4347.000000,"2","0","2",35.67252111977350,106.35418574115398,17021.61250,6833963.35230
"414",123.74515898900,4347.000000,"3","0","3",52.70128345945524,104.82338890437984,17037.95170,6833958.55550
"414",123.74515898900,4347.000000,"4","0","4",88.22956679901324,103.30139147428800,17072.52910,6833950.39080
"414",123.74515898900,4347.000000,"5","0","5",123.74515898887049,103.31698782682388,17107.08970,6833942.21020
"415",56.22452110540,4417.000000,"0","0","0",0.00000000000000,12.62113204899965,16987.12710,6833972.42840
"415",56.22452110540,4417.000000,"1","0","1",19.41299086549355,11.53789167208703,16991.36890,6833991.37230
"415",56.22452110540,4417.000000,"2","0","2",29.99730276450538,10.41100981472202,16993.28950,6834001.78090
"415",56.22452110540,4417.000000,"3","0","3",40.57916088141407,12.70153241701842,16995.19380,6834012.19000
"415",56.22452110540,4417.000000,"4","0","4",48.41160954766124,14.99078441363619,16997.22570,6834019.75430
"415",56.22452110540,4417.000000,"5","0","5",56.22452110543244,14.94587232750519,16999.24070,6834027.30290
"416",97.32003430280,7839.000000,"0","0","0",0.00000000000000,222.44416169591628,8075.37690,6834008.81650
"416",97.32003430280,7839.000000,"1","0","1",31.75820035155811,222.43299751741304,8053.94420,6833985.38100
"416",97.32003430280,7839.000000,"2","0","2",63.50563039533702,222.44083656425013,8032.52790,6833961.94510
"416",97.32003430280,7839.000000,"3","0","3",80.41283234780654,222.45983979424727,8021.11430,6833949.47180
"416",97.32003430280,7839.000000,"4","0","4",97.32003430279092,222.45983979890411,8009.70070,6833936.99850
"417",237.47057157200,5226.000000,"0","0","0",0.00000000000000,221.18528221356712,8009.70070,6833936.99850
"417",237.47057157200,5226.000000,"1","0","1",129.09946149704692,221.18703929473261,7924.68920,6833839.84030
"417",237.47057157200,5226.000000,"2","0","2",176.59344789535800,221.18550590143752,7893.41240,6833804.09900
"417",237.47057157200,5226.000000,"3","0","3",237.47057157224927,221.18221542697708,7853.32750,6833758.28170
"418",37.16211244010,5535.000000,"0","0","0",0.00000000000000,104.36678777726046,8075.37690,6834008.81650
"418",37.16211244010,5535.000000,"1","0","1",11.63268722848648,104.37556733547633,8086.64580,6834005.93010
"418",37.16211244010,5535.000000,"2","0","2",23.24946068879652,87.71071807453988,8097.89840,6834003.04420
"418",37.16211244010,5535.000000,"3","0","3",30.20578656446130,71.03708925538754,8104.47720,6834005.30470
"418",37.16211244010,5535.000000,"4","0","4",37.16211244012608,71.03708925538754,8111.05600,6834007.56520
"419",375.89064247200,2197.000000,"0","0","0",0.00000000000000,159.07842446941751,8422.49350,6833625.32290
"419",375.89064247200,2197.000000,"1","0","1",375.89064247247154,159.07842446941751,8556.72020,6833274.21470
"420",503.03704680900,618.000000,"0","0","0",0.00000000000000,124.05445365694057,8111.05600,6834007.56520
"420",503.03704680900,618.000000,"1","0","1",78.58629887447988,127.26594421522326,8176.16520,6833963.55840
"420",503.03704680900,618.000000,"2","0","2",170.82204771133331,133.90265430420467,8246.32540,6833903.68370
"420",503.03704680900,618.000000,"3","0","3",243.65156955647555,140.44630805955026,8295.68940,6833850.13620
"420",503.03704680900,618.000000,"4","0","4",342.06934131540720,148.76789277052333,8354.14110,6833770.95630
"420",503.03704680900,618.000000,"5","0","5",439.29367366924419,153.97421660781887,8396.80560,6833683.59320
"420",503.03704680900,618.000000,"6","0","6",475.13314379091611,156.52790510573314,8412.52930,6833651.38710
"420",503.03704680900,618.000000,"7","0","7",503.03704680893594,159.07842025267811,8422.49350,6833625.32290
"421",8.44234416302,1578.000000,"0","0","0",0.00000000000000,111.08896547104328,16999.24070,6834027.30290
"421",8.44234416302,1578.000000,"1","0","1",8.44234416301574,111.08896547104328,17007.11760,6834024.26520
"422",132.91126232200,1382.000000,"0","0","0",0.00000000000000,111.08878670903060,17007.11760,6834024.26520
"422",132.91126232200,1382.000000,"1","0","1",46.38616082719808,125.07962821913040,17050.39700,6834007.57480
"422",132.91126232200,1382.000000,"2","0","2",62.20316714630374,139.06645563346478,17060.75920,6833995.62480
"422",132.91126232200,1382.000000,"3","0","3",132.91126232157541,139.06244153769941,17107.08970,6833942.21020
"423",516.25399908300,2652.000000,"0","0","0",0.00000000000000,12.37479166616853,16999.24070,6834027.30290
"423",516.25399908300,2652.000000,"1","0","1",258.12951053296712,12.38083458271237,17054.55930,6834279.43520
"423",516.25399908300,2652.000000,"2","0","2",351.95052933860393,12.38103916987311,17074.68500,6834371.07220
"423",516.25399908300,2652.000000,"3","0","3",516.25399908345491,12.37520084049003,17109.89730,6834531.55810
"424",170.81481444600,4697.000000,"0","0","0",0.00000000000000,12.18558563975163,17143.83030,6834687.30080
"424",170.81481444600,4697.000000,"1","0","1",85.41498257350490,12.18662948272454,17161.85960,6834770.79130
"424",170.81481444600,4697.000000,"2","0","2",114.77440471678057,12.18775512213304,17168.05780,6834799.48900
"424",170.81481444600,4697.000000,"3","0","3",170.81481444553427,12.18783691856862,17179.88890,6834854.26630
"425",159.39647766900,2652.000000,"0","0","0",0.00000000000000,12.29134366114824,17109.89730,6834531.55810
"425",159.39647766900,2652.000000,"1","0","1",79.69785427833740,12.29143058097963,17126.86360,6834609.42910
"425",159.39647766900,2652.000000,"2","0","2",159.39647766872682,12.29151750081102,17143.83030,6834687.30080
"426",52.08162044510,4917.000000,"0","0","0",0.00000000000000,186.46457226051865,8064.60990,6834055.00430
"426",52.08162044510,4917.000000,"1","0","1",15.65785793722640,186.46686216681621,8062.84700,6834039.44600
"426",52.08162044510,4917.000000,"2","0","2",31.29935265301839,161.50997161014899,8061.08470,6834023.90410
"426",52.08162044510,4917.000000,"3","0","3",52.08162044506212,136.55079114718421,8075.37690,6834008.81650
"427",2.17723362263,4830.000000,"0","0","0",0.00000000000000,348.30041163333152,8064.60990,6834055.00430
"427",2.17723362263,4830.000000,"1","0","1",2.17723362263426,348.30041163333152,8064.16840,6834057.13630
"428",1044.15277824000,1904.000000,"0","0","0",0.00000000000000,348.30094164412725,8064.16840,6834057.13630
"428",1044.15277824000,1904.000000,"1","0","1",21.82509132433491,3.16250262079804,8059.74290,6834078.50800
"428",1044.15277824000,1904.000000,"2","0","2",48.36246940299854,24.10804982570408,8067.95400,6834103.74310
"428",1044.15277824000,1904.000000,"3","0","3",272.43811576258008,24.96657115953629,8180.64160,6834297.42170
"428",1044.15277824000,1904.000000,"4","0","4",401.50943643436585,15.14421363312646,8224.23810,6834418.90730
"428",1044.15277824000,1904.000000,"5","0","5",439.96884417622135,8.76363766781918,8231.27800,6834456.71690
"428",1044.15277824000,1904.000000,"6","0","6",520.88171141142129,6.95804217496140,8241.11070,6834537.03010
"428",1044.15277824000,1904.000000,"7","0","7",525.11066145600080,4.18538545018071,8241.62140,6834541.22810
"428",1044.15277824000,1904.000000,"8","0","8",581.04479482124043,359.70909439697391,8243.02180,6834597.14470
"428",1044.15277824000,1904.000000,"9","0","9",945.35819055171669,3.97366640098790,8230.20290,6834961.23250
"428",1044.15277824000,1904.000000,"10","0","10",1044.15277823754150,9.96378489298521,8247.29690,6835058.53700
"429",132.37831196700,758.000000,"0","0","0",0.00000000000000,103.95377600367038,15727.96280,6834283.59490
"429",132.37831196700,758.000000,"1","0","1",66.18920480568519,103.95396489626533,15792.19880,6834267.63410
"429",132.37831196700,758.000000,"2","0","2",132.37831196685107,103.95415378886030,15856.43460,6834251.67290
"430",149.06263213100,1494.000000,"0","0","0",0.00000000000000,103.85992190151347,15883.16710,6834244.70890
"430",149.06263213100,1494.000000,"1","0","1",58.02153873812242,103.85221603037728,15939.49930,6834230.80990
"430",149.06263213100,1494.000000,"2","0","2",116.03953805933347,103.84519446152839,15995.83180,6834216.92690
"430",149.06263213100,1494.000000,"3","0","3",132.55904595733955,103.85197578231640,16011.87130,6834212.97360
"430",149.06263213100,1494.000000,"4","0","4",149.06263213065941,103.85807280081706,16027.89450,6834209.02070
"431",27.62469642130,2241.000000,"0","0","0",0.00000000000000,104.60136336496804,15856.43460,6834251.67290
"431",27.62469642130,2241.000000,"1","0","1",13.81239659660564,104.60141565196729,15869.80090,6834248.19090
"431",27.62469642130,2241.000000,"2","0","2",27.62469642127897,104.60146793896649,15883.16710,6834244.70890
"432",154.32138609200,3712.000000,"0","0","0",0.00000000000000,104.43551277695119,16837.04480,6834007.39420
"432",154.32138609200,3712.000000,"1","0","1",56.57824107850448,104.43568513565918,16891.83680,6833993.28980
"432",154.32138609200,3712.000000,"2","0","2",113.15636325916542,103.90621841525903,16946.62860,6833979.18510
"432",154.32138609200,3712.000000,"3","0","3",124.12760731712081,103.33491734595616,16957.30220,6833976.64690
"432",154.32138609200,3712.000000,"4","0","4",135.09548111168570,99.17796827978728,16967.97620,6833974.12500
"432",154.32138609200,3712.000000,"5","0","5",154.32138609214110,95.06268120381320,16987.12710,6833972.42840
"433",21.72218457040,2241.000000,"0","0","0",0.00000000000000,104.72946627394847,16816.03650,6834012.91730
"433",21.72218457040,2241.000000,"1","0","1",10.86112792954322,104.72978844250579,16826.54070,6834010.15580
"433",21.72218457040,2241.000000,"2","0","2",21.72218457039043,104.73011061106308,16837.04480,6834007.39420
"434",103.13827789300,747.000000,"0","0","0",0.00000000000000,103.57418096912292,16715.77930,6834037.12470
"434",103.13827789300,747.000000,"1","0","1",51.56918921117044,103.57442304824954,16765.90800,6834025.02120
"434",103.13827789300,747.000000,"2","0","2",103.13827789261904,103.57466512737616,16816.03650,6834012.91730
"435",103.13860296200,1494.000000,"0","0","0",0.00000000000000,103.57356273373907,16615.52150,6834061.33100
"435",103.13860296200,1494.000000,"1","0","1",51.56936348326030,103.57375080996708,16665.65050,6834049.22800
"435",103.13860296200,1494.000000,"2","0","2",103.13860296160880,103.57393888619512,16715.77930,6834037.12470
"436",113.37671536400,2241.000000,"0","0","0",0.00000000000000,103.77220316992126,16505.59640,6834089.08870
"436",113.37671536400,2241.000000,"1","0","1",18.26244738445542,103.79737185169692,16523.33380,6834084.74110
"436",113.37671536400,2241.000000,"2","0","2",36.52832041787780,104.08011891177686,16541.07070,6834080.37710
"436",113.37671536400,2241.000000,"3","0","3",74.95076385085916,104.34972624322855,16578.29640,6834070.86230
"436",113.37671536400,2241.000000,"4","0","4",113.37671536381131,104.36175519637590,16615.52150,6834061.33100
"437",46.62279247310,1494.000000,"0","0","0",0.00000000000000,103.82569524938842,16460.32440,6834100.23010
"437",46.62279247310,1494.000000,"1","0","1",23.31139623567454,103.82569525827932,16482.96040,6834094.65940
"437",46.62279247310,1494.000000,"2","0","2",46.62279247312954,103.82569526717022,16505.59640,6834089.08870
"438",144.98775787400,1494.000000,"0","0","0",0.00000000000000,104.05330922293957,16319.67420,6834135.42910
"438",144.98775787400,1494.000000,"1","0","1",62.86225361232592,104.04782790545607,16380.65500,6834120.16460
"438",144.98775787400,1494.000000,"2","0","2",125.70500492543501,104.07255594707794,16441.61980,6834104.91650
"438",144.98775787400,1494.000000,"3","0","3",135.35608603465312,104.06575320473794,16450.98000,6834102.56490
"438",144.98775787400,1494.000000,"4","0","4",144.98775787395115,104.02874110329262,16460.32440,6834100.23010
"439",65.35663387880,1494.000000,"0","0","0",0.00000000000000,103.89612528113825,16256.23040,6834151.12540
"439",65.35663387880,1494.000000,"1","0","1",32.67830493279080,103.89621038393283,16287.95230,6834143.27730
"439",65.35663387880,1494.000000,"2","0","2",65.35663387875562,103.89629548672740,16319.67420,6834135.42910
"440",50.78181663810,1494.000000,"0","0","0",0.00000000000000,103.90341120176095,16206.93340,6834163.31550
"440",50.78181663810,1494.000000,"1","0","1",25.40058173457193,103.88939923847006,16231.58980,6834157.21210
"440",50.78181663810,1494.000000,"2","0","2",50.78181663808970,103.87538727517919,16256.23040,6834151.12540
"441",77.06386540940,2241.000000,"0","0","0",0.00000000000000,103.89789934108605,16132.12260,6834181.81370
"441",77.06386540940,2241.000000,"1","0","1",38.54159404635450,103.88873806200894,16169.53590,6834172.55630
"441",77.06386540940,2241.000000,"2","0","2",77.06386540942850,103.87957678293188,16206.93340,6834163.31550
"442",78.07954128180,1494.000000,"0","0","0",0.00000000000000,104.92423836527453,16056.67460,6834201.91380
"442",78.07954128180,1494.000000,"1","0","1",26.32273928875280,104.91811383447573,16082.10940,6834195.13460
"442",78.07954128180,1494.000000,"2","0","2",39.03185363509774,104.91355571207022,16094.39050,6834191.86410
"442",78.07954128180,1494.000000,"3","0","3",78.07954128175987,104.91512212046347,16132.12260,6834181.81370
"443",29.64460217310,1494.000000,"0","0","0",0.00000000000000,103.90181787407930,16027.89450,6834209.02070
"443",29.64460217310,1494.000000,"1","0","1",14.82401223099044,103.87100099347985,16042.28430,6834205.45910
"443",29.64460217310,1494.000000,"2","0","2",29.64460217309307,103.84018411288048,16056.67460,6834201.91380
"444",322.43405389700,7484.000000,"0","0","0",0.00000000000000,218.55004097524869,8310.18680,6834319.20970
"444",322.43405389700,7484.000000,"1","0","1",45.21035677595044,218.54957182595885,8282.01180,6834283.85230
"444",322.43405389700,7484.000000,"2","0","2",129.42498179315868,218.54634469578824,8229.53050,6834217.99020
"444",322.43405389700,7484.000000,"3","0","3",161.22258735458129,218.54324187521303,8209.71710,6834193.12020
"444",322.43405389700,7484.000000,"4","0","4",258.83863821530463,218.21693814096315,8148.89250,6834116.77060
"444",322.43405389700,7484.000000,"5","0","5",290.63160674306175,217.90282777527551,8129.36650,6834091.68020
"444",322.43405389700,7484.000000,"6","0","6",322.43405389732584,217.91467630414317,8109.82430,6834066.59040
"445",50.27710056260,6468.000000,"0","0","0",0.00000000000000,279.20251837241472,8109.82430,6834066.59040
"445",50.27710056260,6468.000000,"1","0","1",11.65987144348682,279.15740861053911,8098.31450,6834068.45510
"445",50.27710056260,6468.000000,"2","0","2",23.33379833215274,257.24599355283004,8086.78790,6834070.30390
"445",50.27710056260,6468.000000,"3","0","3",36.79889561926965,235.39995056605099,8075.70700,6834062.65390
"445",50.27710056260,6468.000000,"4","0","4",50.27710056255890,235.42021287510528,8064.60990,6834055.00430
"446",742.45276428800,5624.000000,"0","0","0",0.00000000000000,353.45865170403107,8310.18680,6834319.20970
"446",742.45276428800,5624.000000,"1","0","1",23.69465451464227,353.46390032964439,8307.48750,6834342.75010
"446",742.45276428800,5624.000000,"2","0","2",371.21469647350830,353.47184237551750,8267.96120,6834688.01500
"446",742.45276428800,5624.000000,"3","0","3",439.00135599245334,355.51331679568170,8260.25760,6834755.36250
"446",742.45276428800,5624.000000,"4","0","4",742.45276428837860,357.55209779558629,8247.29690,6835058.53700
"447",75.05646635220,840.000000,"0","0","0",0.00000000000000,104.25408442059866,15525.90290,6834335.29420
"447",75.05646635220,840.000000,"1","0","1",37.52826932618559,104.25417720485537,15562.27580,6834326.05390
"447",75.05646635220,840.000000,"2","0","2",75.05646635224674,104.25426998911205,15598.64860,6834316.81350
"448",55.00856439090,2274.000000,"0","0","0",0.00000000000000,104.41351001690359,15674.68570,6834297.28770
"448",55.00856439090,2274.000000,"1","0","1",27.50420887768303,104.41368585257116,15701.32420,6834290.44140
"448",55.00856439090,2274.000000,"2","0","2",55.00856439086110,104.41386168823874,15727.96280,6834283.59490
"449",78.50412372630,1516.000000,"0","0","0",0.00000000000000,104.40181343161289,15598.64860,6834316.81350
"449",78.50412372630,1516.000000,"1","0","1",39.25208541817177,104.40197296826933,15636.66720,6834307.05070
"449",78.50412372630,1516.000000,"2","0","2",78.50412372634254,104.40213250492582,15674.68570,6834297.28770
"450",188.15003024300,3823.000000,"0","0","0",0.00000000000000,159.93336957690849,15128.58800,6834424.43520
"450",188.15003024300,3823.000000,"1","0","1",11.24674197766872,160.06145242952923,15132.44690,6834413.87120
"450",188.15003024300,3823.000000,"2","0","2",50.43504973456836,160.17856294529133,15145.72820,6834377.00210
"450",188.15003024300,3823.000000,"3","0","3",89.62919313349596,158.96848213915135,15159.02560,6834340.13260
"450",188.15003024300,3823.000000,"4","0","4",103.80575872887493,157.75607292492387,15164.38910,6834327.00980
"450",188.15003024300,3823.000000,"5","0","5",117.96729622651829,158.37308221486782,15169.75300,6834313.90340
"450",188.15003024300,3823.000000,"6","0","6",144.60799485993968,159.01758628235399,15179.29870,6834289.03160
"450",188.15003024300,3823.000000,"7","0","7",153.06181476863719,159.03328433201978,15182.32390,6834281.13760
"450",188.15003024300,3823.000000,"8","0","8",188.15003024254213,159.03478834908964,15194.87850,6834248.37230
"451",100.89820688200,740.000000,"0","0","0",0.00000000000000,158.91326440895381,15366.96310,6833804.45770
"451",100.89820688200,740.000000,"1","0","1",36.12644016578313,158.90139437579077,15379.96070,6833770.75040
"451",100.89820688200,740.000000,"2","0","2",72.25908509593692,158.91613673092809,15392.97450,6833737.04270
"451",100.89820688200,740.000000,"3","0","3",86.57550906742432,158.91242423237063,15398.11840,6833723.68230
"451",100.89820688200,740.000000,"4","0","4",100.89820688219582,158.88209934551287,15403.27870,6833710.32150
"452",100.89942186500,1458.000000,"0","0","0",0.00000000000000,158.90423795915714,15330.64670,6833898.59490
"452",100.89942186500,1458.000000,"1","0","1",50.44984022455614,158.90430304005713,15348.80500,6833851.52620
"452",100.89942186500,1458.000000,"2","0","2",100.89942186461413,158.90436812095712,15366.96310,6833804.45770
"453",92.08170652480,2187.000000,"0","0","0",0.00000000000000,159.01222036311887,15297.58990,6833984.53840
"453",92.08170652480,2187.000000,"1","0","1",9.58681993039246,158.96758663340810,15301.02360,6833975.58760
"453",92.08170652480,2187.000000,"2","0","2",19.17992066635601,158.96018795651159,15304.47350,6833966.63630
"453",92.08170652480,2187.000000,"3","0","3",34.71157701187620,158.95802714149363,15310.04020,6833952.13650
"453",92.08170652480,2187.000000,"4","0","4",50.23451900724766,158.95463381851479,15315.62370,6833937.65250
"453",92.08170652480,2187.000000,"5","0","5",71.16247057007756,158.96140158622649,15323.12680,6833918.11580
"453",92.08170652480,2187.000000,"6","0","6",92.08170652478771,158.93216680908480,15330.64670,6833898.59490
"454",84.87142459740,1458.000000,"0","0","0",0.00000000000000,158.95807801830946,15267.10290,6834063.74510
"454",84.87142459740,1458.000000,"1","0","1",42.43269859660329,158.94807028256463,15282.33840,6834024.14190
"454",84.87142459740,1458.000000,"2","0","2",84.87142459737754,158.93806254681974,15297.58990,6833984.53840
"455",106.68373218600,1458.000000,"0","0","0",0.00000000000000,158.30952978890025,15227.67370,6834162.87510
"455",106.68373218600,1458.000000,"1","0","1",53.34203292891058,158.30968970687076,15247.38850,6834113.31000
"455",106.68373218600,1458.000000,"2","0","2",106.68373218560708,158.30984962484129,15267.10290,6834063.74510
"456",91.57126400780,729.000000,"0","0","0",0.00000000000000,159.01080632990124,15194.87850,6834248.37230
"456",91.57126400780,729.000000,"1","0","1",27.78873835925107,159.00990312033474,15204.83220,6834222.42740
"456",91.57126400780,729.000000,"2","0","2",45.77817673075248,159.01352889408579,15211.27640,6834205.63180
"456",91.57126400780,729.000000,"3","0","3",91.57126400778763,159.01805787740335,15227.67370,6834162.87510
"457",226.96416295200,3912.000000,"0","0","0",0.00000000000000,89.74232483766744,15128.58800,6834424.43520
"457",226.96416295200,3912.000000,"1","0","1",26.86077163659372,89.74171351199800,15155.44850,6834424.55600
"457",226.96416295200,3912.000000,"2","0","2",53.70534569317186,97.50764942397367,15182.29280,6834424.67730
"457",226.96416295200,3912.000000,"3","0","3",135.43899221205666,105.27580661266620,15261.13930,6834403.14550
"457",226.96416295200,3912.000000,"4","0","4",217.15658145523412,107.00092702526737,15339.96910,6834381.61350
"457",226.96416295200,3912.000000,"5","0","5",226.96416295190576,108.72443748682115,15349.25760,6834378.46510
"458",21.97702260230,1718.000000,"0","0","0",0.00000000000000,103.78268651627332,15504.55870,6834340.53010
"458",21.97702260230,1718.000000,"1","0","1",10.98849939052975,103.78293968347270,15515.23080,6834337.91220
"458",21.97702260230,1718.000000,"2","0","2",21.97702260234102,103.78319285067209,15525.90290,6834335.29420
"459",95.38439304490,1636.000000,"0","0","0",0.00000000000000,103.78970162874784,15411.92110,6834363.25580
"459",95.38439304490,1636.000000,"1","0","1",32.16745819722391,103.78311541457208,15443.16140,6834355.58840
"459",95.38439304490,1636.000000,"2","0","2",47.68424653029126,103.77906211425640,15458.23180,6834351.89330
"459",95.38439304490,1636.000000,"3","0","3",95.38439304492383,103.78159502811651,15504.55870,6834340.53010
"460",64.48371905020,2454.000000,"0","0","0",0.00000000000000,102.96053768602135,15349.25760,6834378.46510
"460",64.48371905020,2454.000000,"1","0","1",5.17924240480251,102.95999864131002,15354.30490,6834377.30350
"460",64.48371905020,2454.000000,"2","0","2",10.35846237852119,103.36453808427245,15359.35220,6834376.14200
"460",64.48371905020,2454.000000,"3","0","3",37.42905397692677,103.77331336915150,15385.64480,6834369.69870
"460",64.48371905020,2454.000000,"4","0","4",64.48371905016512,103.77701016635677,15411.92110,6834363.25580
"461",272.10697004600,4815.000000,"0","0","0",0.00000000000000,221.02070201170761,8488.78580,6834524.50120
"461",272.10697004600,4815.000000,"1","0","1",136.06062786921871,221.02446731645347,8399.48490,6834421.84720
"461",272.10697004600,4815.000000,"2","0","2",223.35649671098631,221.02284736986411,8342.18120,6834355.99240
"461",272.10697004600,4815.000000,"3","0","3",272.10697004607528,221.01746211852887,8310.18680,6834319.20970
"462",245.22423214200,4212.000000,"0","0","0",0.00000000000000,199.07244632411721,8488.78580,6834524.50120
"462",245.22423214200,4212.000000,"1","0","1",50.90930722242914,203.37024933936303,8472.15050,6834476.38650
"462",245.22423214200,4212.000000,"2","0","2",131.40621261302161,204.19211610478035,8434.77190,6834405.09420
"462",245.22423214200,4212.000000,"3","0","3",201.32838857275081,197.31601513634260,8410.03770,6834339.69290
"462",245.22423214200,4212.000000,"4","0","4",245.22423214193373,193.91585041773345,8399.48090,6834297.08540
"463",668.58928419800,651.000000,"0","0","0",0.00000000000000,193.91593264660605,8399.48090,6834297.08540
"463",668.58928419800,651.000000,"1","0","1",46.88272475148552,189.76813789805908,8388.20570,6834251.57870
"463",668.58928419800,651.000000,"2","0","2",145.04351410092406,180.91503534343059,8378.59220,6834153.88980
"463",668.58928419800,651.000000,"3","0","3",211.66984549308827,176.20047532784272,8382.99650,6834087.40920
"463",668.58928419800,651.000000,"4","0","4",273.60874967443317,172.42446880727294,8387.11090,6834025.60710
"463",668.58928419800,651.000000,"5","0","5",635.02264285538763,176.89849442051099,8458.19010,6833671.25170
"463",668.58928419800,651.000000,"6","0","6",668.58928419823371,185.13927434481249,8455.18330,6833637.82000
"464",130.82708681600,6294.000000,"0","0","0",0.00000000000000,219.20830011961417,8571.50450,6834625.85870
"464",130.82708681600,6294.000000,"1","0","1",65.41525309137722,219.21817109976459,8530.15280,6834575.17150
"464",130.82708681600,6294.000000,"2","0","2",130.82708681609805,219.22804207991504,8488.78580,6834524.50120
"465",88.73010339850,2189.000000,"0","0","0",0.00000000000000,50.03999138141846,8571.50450,6834625.85870
"465",88.73010339850,2189.000000,"1","0","1",83.96803041915052,61.66328612564814,8635.86540,6834679.78740
"465",88.73010339850,2189.000000,"2","0","2",88.73010339854686,73.28658086987784,8640.42630,6834681.15690
"466",33.80004021450,459.000000,"0","0","0",0.00000000000000,91.65385621222973,8777.11280,6834713.39750
"466",33.80004021450,459.000000,"1","0","1",0.14205917880108,91.65020094555958,8777.25480,6834713.39340
"466",33.80004021450,459.000000,"2","0","2",12.07578658862047,104.70732147283547,8789.18360,6834713.05050
"466",33.80004021450,459.000000,"3","0","3",33.80004021446849,117.76809726678150,8808.40610,6834702.92930
"467",7.54041445496,273.000000,"0","0","0",0.00000000000000,91.64681999084323,8769.57550,6834713.61420
"467",7.54041445496,273.000000,"1","0","1",7.54041445495755,91.64681999084323,8777.11280,6834713.39750
"468",25.96952562330,91.000000,"0","0","0",0.00000000000000,91.64660056186970,8743.61670,6834714.36050
"468",25.96952562330,91.000000,"1","0","1",17.90869494925818,91.64686680534952,8761.51800,6834713.84590
"468",25.96952562330,91.000000,"2","0","2",25.96952562325295,91.64713304882936,8769.57550,6834713.61420
"469",14.56829282350,273.000000,"0","0","0",0.00000000000000,65.02164482812366,8730.41100,6834708.20870
"469",14.56829282350,273.000000,"1","0","1",7.28410108596891,65.02181088061776,8737.01380,6834711.28460
"469",14.56829282350,273.000000,"2","0","2",14.56829282347847,65.02197693311184,8743.61670,6834714.36050
"470",3.11475548819,182.000000,"0","0","0",0.00000000000000,73.28479765613454,8640.42630,6834681.15690
"470",3.11475548819,182.000000,"1","0","1",2.64798749306108,73.27514058574424,8642.96240,6834681.91850
"470",3.11475548819,182.000000,"2","0","2",3.11475548818723,73.26548351535392,8643.40940,6834682.05290
"471",90.84824861120,182.000000,"0","0","0",0.00000000000000,73.26733818378510,8643.40940,6834682.05290
"471",90.84824861120,182.000000,"1","0","1",90.84824861117760,73.26733818378510,8730.41100,6834708.20870
"472",162.29560107800,3792.000000,"0","0","0",0.00000000000000,207.36214601914736,15020.24250,6834703.66570
"472",162.29560107800,3792.000000,"1","0","1",2.51711697413241,207.28240138558400,15019.08560,6834701.43020
"472",162.29560107800,3792.000000,"2","0","2",5.04894990798723,204.79189485923845,15017.92820,6834699.17840
"472",162.29560107800,3792.000000,"3","0","3",20.66379314827714,202.38236822229763,15011.98260,6834684.73980
"472",162.29560107800,3792.000000,"4","0","4",81.13477648598138,202.39547944004025,14988.95490,6834628.82500
"472",162.29560107800,3792.000000,"5","0","5",83.66501697076680,202.39343806122537,14987.99040,6834626.48580
"472",162.29560107800,3792.000000,"6","0","6",162.29560107775831,202.37952072050936,14958.05260,6834553.77750
"473",1.27100497519,894.000000,"0","0","0",0.00000000000000,194.96452058572547,14364.66070,6832690.75450
"473",1.27100497519,894.000000,"1","0","1",1.27100497519443,194.96452058572547,14364.33250,6832689.52660
